Time(dd/mm/yyyy),Time_min,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa),flag
12/2/2024 22:21,8085,729,18.9,39,1009.3,
12/2/2024 22:22,8086,713,18.9,40,1009.2,
12/2/2024 22:23,8087,723,18.9,39,1009.2,
12/2/2024 22:24,8088,716,18.9,39,1009.3,
12/2/2024 22:25,8089,722,18.9,40,1009.2,
12/2/2024 22:26,8090,728,18.9,40,1009.2,
12/2/2024 22:27,8091,715,19,40,1009.2,
12/2/2024 22:28,8092,737,19.1,40,1009.1,
12/2/2024 22:29,8093,746,19.1,40,1009,
12/2/2024 22:30,8094,732,19.1,40,1009,
12/2/2024 22:31,8095,738,19.2,40,1008.9,
12/2/2024 22:32,8096,744,19.2,40,1008.9,
12/2/2024 22:33,8097,736,19.2,40,1008.8,
12/2/2024 22:34,8098,742,19.2,40,1008.8,
12/2/2024 22:35,8099,768,19.2,40,1008.8,
12/2/2024 22:36,8100,763,19.2,40,1008.8,
12/2/2024 22:37,8101,749,19.2,40,1008.8,
12/2/2024 22:38,8102,780,19.3,40,1008.8,
12/2/2024 22:39,8103,803,19.2,40,1008.8,
12/2/2024 22:40,8104,811,19.3,40,1008.8,
12/2/2024 22:41,8105,858,19.2,40,1008.7,
12/2/2024 22:42,8106,879,19.3,40,1008.7,
12/2/2024 22:43,8107,890,19.3,40,1008.7,
12/2/2024 22:44,8108,915,19.3,40,1008.7,
12/2/2024 22:45,8109,936,19.3,40,1008.6,
12/2/2024 22:46,8110,944,19.3,40,1008.6,
12/2/2024 22:47,8111,940,19.2,40,1008.6,
12/2/2024 22:48,8112,942,19.2,40,1008.6,
12/2/2024 22:49,8113,951,19.2,40,1008.6,
12/2/2024 22:50,8114,944,19.2,40,1008.5,
12/2/2024 22:51,8115,955,19.2,40,1008.4,
12/2/2024 22:52,8116,950,19.2,40,1008.3,
12/2/2024 22:53,8117,989,19.2,40,1008.4,
12/2/2024 22:54,8118,1018,19.2,40,1008.3,
12/2/2024 22:55,8119,1026,19.2,40,1008.3,
12/2/2024 22:56,8120,1067,19.2,40,1008.2,
12/2/2024 22:57,8121,1073,19.3,40,1008.1,
12/2/2024 22:58,8122,1094,19.3,40,1008.1,
12/2/2024 22:59,8123,1072,19.3,40,1008,
12/2/2024 23:00,8124,1083,19.3,40,1008,
12/2/2024 23:01,8125,1049,19.3,40,1008,
12/2/2024 23:02,8126,1068,19.2,40,1008,
12/2/2024 23:03,8127,1046,19.2,40,1007.9,
12/2/2024 23:04,8128,1028,19.2,40,1007.9,
12/2/2024 23:05,8129,1023,19.2,40,1007.9,
12/2/2024 23:06,8130,1017,19.2,40,1007.9,
12/2/2024 23:07,8131,1020,19.1,40,1007.9,
12/2/2024 23:08,8132,1023,19.1,40,1007.9,
12/2/2024 23:09,8133,1033,19.1,40,1007.9,
12/2/2024 23:10,8134,1016,19.1,40,1007.9,
12/2/2024 23:11,8135,1046,19.1,40,1008,
12/2/2024 23:12,8136,1043,19,40,1008,
12/2/2024 23:13,8137,1052,19,40,1008,
12/2/2024 23:14,8138,1053,19,40,1008,
12/2/2024 23:15,8139,1099,19,41,1008,
12/2/2024 23:16,8140,1115,19.1,41,1008,
12/2/2024 23:17,8141,1185,19,41,1008.1,
12/2/2024 23:18,8142,1233,19.1,41,1008,
12/2/2024 23:19,8143,1255,19.1,41,1007.9,
12/2/2024 23:20,8144,1247,19.1,41,1007.9,
12/2/2024 23:21,8145,1256,19.2,41,1007.9,
12/2/2024 23:22,8146,1254,19.2,41,1007.9,
12/2/2024 23:23,8147,1255,19.2,41,1007.9,
12/2/2024 23:24,8148,1231,19.2,41,1007.9,
12/2/2024 23:25,8149,1203,19.2,41,1007.9,
12/2/2024 23:26,8150,1216,19.2,41,1007.9,
12/2/2024 23:27,8151,1182,19.2,41,1007.8,
12/2/2024 23:28,8152,1192,19.2,41,1007.8,
12/2/2024 23:29,8153,1175,19.2,41,1007.7,
12/2/2024 23:30,8154,1164,19.2,41,1007.8,
12/2/2024 23:31,8155,1177,19.2,41,1007.8,
12/2/2024 23:32,8156,1180,19.2,41,1007.8,
12/2/2024 23:33,8157,1180,19.2,41,1007.8,
12/2/2024 23:34,8158,1198,19.1,41,1007.8,
12/2/2024 23:35,8159,1187,19.1,41,1007.8,
12/2/2024 23:36,8160,1210,19.1,41,1007.8,
12/2/2024 23:37,8161,1205,19.1,41,1007.8,
12/2/2024 23:38,8162,1231,19.1,41,1007.8,
12/2/2024 23:39,8163,1255,19.1,41,1007.7,
12/2/2024 23:40,8164,1282,19.1,41,1007.7,
12/2/2024 23:41,8165,1323,19.1,41,1007.7,
12/2/2024 23:42,8166,1328,19.1,41,1007.6,
12/2/2024 23:43,8167,1346,19.2,41,1007.6,
12/2/2024 23:44,8168,1364,19.2,41,1007.5,
12/2/2024 23:45,8169,1329,19.2,41,1007.5,
12/2/2024 23:46,8170,1342,19.2,41,1007.6,
12/2/2024 23:47,8171,1327,19.2,41,1007.5,
12/2/2024 23:48,8172,1316,19.2,41,1007.5,
12/2/2024 23:49,8173,1311,19.1,41,1007.5,
12/2/2024 23:50,8174,1284,19.1,41,1007.5,
12/2/2024 23:51,8175,1243,19.1,41,1007.5,
12/2/2024 23:52,8176,1200,19.1,41,1007.4,
12/2/2024 23:53,8177,1203,19.1,41,1007.3,
12/2/2024 23:54,8178,1163,19.1,41,1007.3,
12/2/2024 23:55,8179,1181,19.1,41,1007.3,
12/2/2024 23:56,8180,1181,19.1,41,1007.3,
12/2/2024 23:57,8181,1184,19,41,1007.2,
12/2/2024 23:58,8182,1196,19,41,1007.2,
12/2/2024 23:59,8183,1183,19,41,1007.2,
13/02/2024 12:00:46 AM,8184,1252,18.9,41,1007.1,
13/02/2024 12:01:46 AM,8185,1287,18.9,41,1007.1,
13/02/2024 12:02:46 AM,8186,1328,19,41,1007.1,
13/02/2024 12:03:46 AM,8187,1338,19,41,1007.2,
13/02/2024 12:04:46 AM,8188,1335,19,41,1007.1,
13/02/2024 12:05:46 AM,8189,1314,19.1,41,1007.1,
13/02/2024 12:06:46 AM,8190,1343,19.1,41,1007.1,
13/02/2024 12:07:46 AM,8191,1354,19.1,41,1007.1,
13/02/2024 12:08:46 AM,8192,1327,19.1,41,1007.1,
13/02/2024 12:09:46 AM,8193,1338,19.1,41,1007.1,
13/02/2024 12:10:46 AM,8194,1297,19.1,41,1007.1,
13/02/2024 12:11:46 AM,8195,1260,19.1,41,1007.1,
13/02/2024 12:12:46 AM,8196,1226,19.1,41,1007.1,
13/02/2024 12:13:46 AM,8197,1239,19,41,1007.1,
13/02/2024 12:14:46 AM,8198,1244,19,41,1007.1,
13/02/2024 12:15:46 AM,8199,1230,19,41,1007.2,
13/02/2024 12:16:46 AM,8200,1195,18.9,41,1007.2,
13/02/2024 12:17:46 AM,8201,1184,18.9,41,1007.1,
13/02/2024 12:18:46 AM,8202,1157,18.9,41,1007.1,
13/02/2024 12:19:46 AM,8203,1156,18.9,41,1007,
13/02/2024 12:20:46 AM,8204,1164,18.9,41,1007,
13/02/2024 12:21:46 AM,8205,1236,18.9,41,1006.9,
13/02/2024 12:22:46 AM,8206,1278,19,41,1006.9,
13/02/2024 12:23:46 AM,8207,1287,19,41,1006.9,
13/02/2024 12:24:46 AM,8208,1341,19,42,1006.8,
13/02/2024 12:25:46 AM,8209,1356,19.1,41,1006.7,
13/02/2024 12:26:46 AM,8210,1341,19.1,41,1006.8,
13/02/2024 12:27:46 AM,8211,1337,19.2,41,1006.8,
13/02/2024 12:28:46 AM,8212,1330,19.2,41,1006.8,
13/02/2024 12:29:46 AM,8213,1329,19.2,41,1006.8,
13/02/2024 12:30:46 AM,8214,1298,19.2,41,1006.8,
13/02/2024 12:31:46 AM,8215,1269,19.2,41,1006.8,
13/02/2024 12:32:46 AM,8216,1242,19.2,41,1006.8,
13/02/2024 12:33:46 AM,8217,1210,19.2,41,1006.8,
13/02/2024 12:34:46 AM,8218,1193,19.2,41,1006.9,
13/02/2024 12:35:46 AM,8219,1178,19.1,41,1006.8,
13/02/2024 12:36:46 AM,8220,1180,19.1,41,1006.8,
13/02/2024 12:37:46 AM,8221,1152,19.1,41,1006.8,
13/02/2024 12:38:46 AM,8222,1172,19.1,41,1006.8,
13/02/2024 12:39:46 AM,8223,1165,19.1,41,1006.8,
13/02/2024 12:40:46 AM,8224,1179,19.1,41,1006.8,
13/02/2024 12:41:46 AM,8225,1185,19.1,41,1006.8,
13/02/2024 12:42:46 AM,8226,1182,19,41,1006.8,
13/02/2024 12:43:46 AM,8227,1190,19,41,1006.7,
13/02/2024 12:44:46 AM,8228,1194,19,41,1006.7,
13/02/2024 12:45:46 AM,8229,1179,19,41,1006.7,
13/02/2024 12:46:46 AM,8230,1190,19,41,1006.7,
13/02/2024 12:47:46 AM,8231,1229,19,41,1006.6,
13/02/2024 12:48:46 AM,8232,1239,19.1,41,1006.6,
13/02/2024 12:49:46 AM,8233,1258,19.1,41,1006.6,
13/02/2024 12:50:46 AM,8234,1287,19.1,41,1006.5,
13/02/2024 12:51:46 AM,8235,1297,19.1,41,1006.5,
13/02/2024 12:52:46 AM,8236,1299,19.1,41,1006.5,
13/02/2024 12:53:46 AM,8237,1295,19.1,41,1006.5,
13/02/2024 12:54:46 AM,8238,1302,19.1,41,1006.4,
13/02/2024 12:55:46 AM,8239,1277,19.1,41,1006.5,
13/02/2024 12:56:46 AM,8240,1258,19.1,41,1006.5,
13/02/2024 12:57:46 AM,8241,1227,19.1,41,1006.5,
13/02/2024 12:58:46 AM,8242,1174,19,41,1006.5,
13/02/2024 12:59:46 AM,8243,1179,19,41,1006.5,
13/02/2024 1:00:46 AM,8244,1177,19,41,1006.5,
13/02/2024 1:01:46 AM,8245,1177,18.9,41,1006.5,
13/02/2024 1:02:46 AM,8246,1200,18.9,41,1006.5,
13/02/2024 1:03:46 AM,8247,1178,18.9,41,1006.5,
13/02/2024 1:04:46 AM,8248,1187,18.9,41,1006.5,
13/02/2024 1:05:46 AM,8249,1196,18.9,41,1006.4,
13/02/2024 1:06:46 AM,8250,1195,18.9,41,1006.4,
13/02/2024 1:07:46 AM,8251,1196,18.9,41,1006.4,
13/02/2024 1:08:46 AM,8252,1201,18.9,41,1006.4,
13/02/2024 1:09:46 AM,8253,1230,18.9,41,1006.3,
13/02/2024 1:10:46 AM,8254,1247,19,41,1006.3,
13/02/2024 1:11:46 AM,8255,1260,19,41,1006.3,
13/02/2024 1:12:46 AM,8256,1297,19,41,1006.3,
13/02/2024 1:13:46 AM,8257,1286,19,41,1006.2,
13/02/2024 1:14:46 AM,8258,1311,19,41,1006.2,
13/02/2024 1:15:46 AM,8259,1284,19,41,1006.1,
13/02/2024 1:16:46 AM,8260,1310,19,41,1006.1,
13/02/2024 1:17:46 AM,8261,1306,19,41,1006,
13/02/2024 1:18:46 AM,8262,1277,19,41,1006,
13/02/2024 1:19:46 AM,8263,1291,19,41,1006,
13/02/2024 1:20:46 AM,8264,1269,18.9,41,1005.9,
13/02/2024 1:21:46 AM,8265,1243,18.9,41,1006,
13/02/2024 1:22:46 AM,8266,1244,18.9,41,1006,
13/02/2024 1:23:46 AM,8267,1236,18.9,41,1006,
13/02/2024 1:24:46 AM,8268,1236,18.9,41,1005.9,
13/02/2024 1:25:46 AM,8269,1242,18.9,41,1005.9,
13/02/2024 1:26:46 AM,8270,1230,18.9,41,1006,
13/02/2024 1:27:46 AM,8271,1257,18.9,41,1005.9,
13/02/2024 1:28:46 AM,8272,1245,18.9,41,1005.9,
13/02/2024 1:29:46 AM,8273,1273,18.9,41,1005.8,
13/02/2024 1:30:46 AM,8274,1274,18.9,42,1005.9,
13/02/2024 1:31:46 AM,8275,1307,19,42,1005.9,
13/02/2024 1:32:46 AM,8276,1316,19,42,1005.9,
13/02/2024 1:33:46 AM,8277,1331,19.1,42,1005.9,
13/02/2024 1:34:46 AM,8278,1339,19.1,42,1005.9,
13/02/2024 1:35:46 AM,8279,1335,19.1,42,1006,
13/02/2024 1:36:46 AM,8280,1301,19.1,42,1006,
13/02/2024 1:37:46 AM,8281,1300,19.1,42,1006,
13/02/2024 1:38:46 AM,8282,1294,19.1,42,1006,
13/02/2024 1:39:46 AM,8283,1265,19.1,41,1006.1,
13/02/2024 1:40:46 AM,8284,1246,19.1,41,1006.1,
13/02/2024 1:41:46 AM,8285,1207,19.1,41,1006.1,
13/02/2024 1:42:46 AM,8286,1195,19.1,41,1006.2,
13/02/2024 1:43:46 AM,8287,1180,19.1,41,1006.2,
13/02/2024 1:44:46 AM,8288,1156,19.1,41,1006.1,
13/02/2024 1:45:46 AM,8289,1170,19,41,1006.2,
13/02/2024 1:46:46 AM,8290,1152,19,41,1006.1,
13/02/2024 1:47:46 AM,8291,1167,19,41,1006.1,
13/02/2024 1:48:46 AM,8292,1202,19,41,1006.2,
13/02/2024 1:49:46 AM,8293,1178,18.9,41,1006.1,
13/02/2024 1:50:46 AM,8294,1185,18.9,41,1006.2,
13/02/2024 1:51:46 AM,8295,1201,18.9,41,1006,
13/02/2024 1:52:46 AM,8296,1203,18.9,41,1006,
13/02/2024 1:53:46 AM,8297,1229,18.9,41,1006,
13/02/2024 1:54:46 AM,8298,1229,18.9,41,1006.1,
13/02/2024 1:55:46 AM,8299,1264,19,42,1006.1,
13/02/2024 1:56:46 AM,8300,1282,19,42,1006.1,
13/02/2024 1:57:46 AM,8301,1279,19,42,1006,
13/02/2024 1:58:46 AM,8302,1285,19.1,41,1006,
13/02/2024 1:59:46 AM,8303,1321,19.1,42,1006.1,
13/02/2024 2:00:46 AM,8304,1306,19.1,42,1006.1,
13/02/2024 2:01:46 AM,8305,1284,19,42,1006.1,
13/02/2024 2:02:46 AM,8306,1281,19,41,1006.1,
13/02/2024 2:03:46 AM,8307,1242,19,41,1006,
13/02/2024 2:04:46 AM,8308,1208,19,41,1005.9,
13/02/2024 2:05:46 AM,8309,1164,19,41,1005.9,
13/02/2024 2:06:46 AM,8310,1165,18.9,41,1005.9,
13/02/2024 2:07:46 AM,8311,1137,18.9,41,1005.8,
13/02/2024 2:08:46 AM,8312,1153,18.9,41,1005.8,
13/02/2024 2:09:46 AM,8313,1150,18.9,41,1005.8,
13/02/2024 2:10:46 AM,8314,1157,18.9,41,1005.8,
13/02/2024 2:11:46 AM,8315,1146,18.9,41,1005.8,
13/02/2024 2:12:46 AM,8316,1167,18.9,41,1005.8,
13/02/2024 2:13:46 AM,8317,1184,18.9,41,1005.9,
13/02/2024 2:14:46 AM,8318,1158,18.8,41,1005.9,
13/02/2024 2:15:46 AM,8319,1189,18.9,41,1005.8,
13/02/2024 2:16:46 AM,8320,1198,18.9,41,1005.8,
13/02/2024 2:17:46 AM,8321,1252,18.9,41,1005.8,
13/02/2024 2:18:46 AM,8322,1272,18.9,42,1005.8,
13/02/2024 2:19:46 AM,8323,1273,18.9,42,1005.8,
13/02/2024 2:20:46 AM,8324,1297,18.9,42,1005.9,
13/02/2024 2:21:46 AM,8325,1294,19,42,1005.8,
13/02/2024 2:22:46 AM,8326,1277,19,42,1005.7,
13/02/2024 2:23:46 AM,8327,1291,19,42,1005.6,
13/02/2024 2:24:46 AM,8328,1275,19,42,1005.6,
13/02/2024 2:25:46 AM,8329,1274,19,42,1005.6,
13/02/2024 2:26:46 AM,8330,1263,19,42,1005.5,
13/02/2024 2:27:46 AM,8331,1224,19,42,1005.5,
13/02/2024 2:28:46 AM,8332,1208,19,42,1005.5,
13/02/2024 2:29:46 AM,8333,1240,19,42,1005.4,
13/02/2024 2:30:46 AM,8334,1236,18.9,42,1005.3,
13/02/2024 2:31:46 AM,8335,1211,18.9,42,1005.3,
13/02/2024 2:32:46 AM,8336,1213,19,42,1005.3,
13/02/2024 2:33:46 AM,8337,1208,18.9,42,1005.4,
13/02/2024 2:34:46 AM,8338,1213,18.9,42,1005.3,
13/02/2024 2:35:46 AM,8339,1208,18.9,42,1005.3,
13/02/2024 2:36:46 AM,8340,1222,18.9,42,1005.3,
13/02/2024 2:37:46 AM,8341,1233,18.9,42,1005.3,
13/02/2024 2:38:46 AM,8342,1274,18.9,42,1005.3,
13/02/2024 2:39:46 AM,8343,1307,18.9,42,1005.3,
13/02/2024 2:40:46 AM,8344,1296,19,42,1005.3,
13/02/2024 2:41:46 AM,8345,1302,19,42,1005.5,
13/02/2024 2:42:46 AM,8346,1289,19.1,42,1005.4,
13/02/2024 2:43:46 AM,8347,1298,19.1,42,1005.5,
13/02/2024 2:44:46 AM,8348,1288,19.1,42,1005.4,
13/02/2024 2:45:46 AM,8349,1302,19.1,42,1005.3,
13/02/2024 2:46:46 AM,8350,1299,19.1,42,1005.2,
13/02/2024 2:47:46 AM,8351,1281,19.1,42,1005.2,
13/02/2024 2:48:46 AM,8352,1242,19.1,42,1005.1,
13/02/2024 2:49:46 AM,8353,1215,19,42,1005.1,
13/02/2024 2:50:46 AM,8354,1184,19,42,1005,
13/02/2024 2:51:46 AM,8355,1159,19,41,1004.9,
13/02/2024 2:52:46 AM,8356,1127,19,41,1004.9,
13/02/2024 2:53:46 AM,8357,1124,18.9,41,1004.8,
13/02/2024 2:54:46 AM,8358,1105,18.9,41,1004.9,
13/02/2024 2:55:46 AM,8359,1133,18.9,41,1004.9,
13/02/2024 2:56:46 AM,8360,1115,18.9,41,1004.8,
13/02/2024 2:57:46 AM,8361,1126,18.9,41,1004.9,
13/02/2024 2:58:46 AM,8362,1131,18.9,41,1004.9,
13/02/2024 2:59:46 AM,8363,1159,18.9,41,1004.8,
13/02/2024 3:00:46 AM,8364,1156,18.9,41,1004.8,
13/02/2024 3:01:46 AM,8365,1151,18.9,41,1004.8,
13/02/2024 3:02:46 AM,8366,1221,18.9,41,1004.8,
13/02/2024 3:03:46 AM,8367,1211,18.9,41,1004.6,
13/02/2024 3:04:46 AM,8368,1220,18.9,41,1004.6,
13/02/2024 3:05:46 AM,8369,1241,19,41,1004.5,
13/02/2024 3:06:46 AM,8370,1247,19,41,1004.5,
13/02/2024 3:07:46 AM,8371,1269,19,41,1004.5,
13/02/2024 3:08:46 AM,8372,1258,19,41,1004.5,
13/02/2024 3:09:46 AM,8373,1244,19,41,1004.5,
13/02/2024 3:10:46 AM,8374,1219,19,41,1004.4,
13/02/2024 3:11:46 AM,8375,1178,18.9,41,1004.4,
13/02/2024 3:12:46 AM,8376,1136,18.9,41,1004.4,
13/02/2024 3:13:46 AM,8377,1114,18.9,41,1004.4,
13/02/2024 3:14:46 AM,8378,1085,18.9,41,1004.3,
13/02/2024 3:15:46 AM,8379,1094,18.9,41,1004.3,
13/02/2024 3:16:46 AM,8380,1089,18.9,41,1004.3,
13/02/2024 3:17:46 AM,8381,1089,18.9,41,1004.3,
13/02/2024 3:18:46 AM,8382,1099,18.9,41,1004.3,
13/02/2024 3:19:46 AM,8383,1103,18.9,41,1004.2,
13/02/2024 3:20:46 AM,8384,1102,18.8,41,1004.2,
13/02/2024 3:21:46 AM,8385,1120,18.8,41,1004.1,
13/02/2024 3:22:46 AM,8386,1136,18.8,41,1004.1,
13/02/2024 3:23:46 AM,8387,1151,18.9,41,1004.1,
13/02/2024 3:24:46 AM,8388,1172,18.9,41,1004,
13/02/2024 3:25:46 AM,8389,1208,18.9,42,1004,
13/02/2024 3:26:46 AM,8390,1236,18.9,42,1003.9,
13/02/2024 3:27:46 AM,8391,1240,19,42,1003.9,
13/02/2024 3:28:46 AM,8392,1240,19,42,1003.8,
13/02/2024 3:29:46 AM,8393,1243,19,42,1003.8,
13/02/2024 3:30:46 AM,8394,1246,19,42,1003.7,
13/02/2024 3:31:46 AM,8395,1241,19,42,1003.7,
13/02/2024 3:32:46 AM,8396,1226,19.1,42,1003.7,
13/02/2024 3:33:46 AM,8397,1204,19,42,1003.6,
13/02/2024 3:34:46 AM,8398,1200,19,42,1003.6,
13/02/2024 3:35:46 AM,8399,1201,19,42,1003.6,
13/02/2024 3:36:46 AM,8400,1195,19,42,1003.5,
13/02/2024 3:37:46 AM,8401,1197,19,41,1003.6,
13/02/2024 3:38:46 AM,8402,1164,19,41,1003.5,
13/02/2024 3:39:46 AM,8403,1180,18.9,41,1003.5,
13/02/2024 3:40:46 AM,8404,1190,18.9,41,1003.4,
13/02/2024 3:41:46 AM,8405,1182,18.9,41,1003.3,
13/02/2024 3:42:46 AM,8406,1191,18.9,42,1003.2,
13/02/2024 3:43:46 AM,8407,1188,18.9,41,1003.2,
13/02/2024 3:44:46 AM,8408,1211,18.9,42,1003.2,
13/02/2024 3:45:46 AM,8409,1225,18.9,42,1003.2,
13/02/2024 3:46:46 AM,8410,1223,18.9,42,1003.2,
13/02/2024 3:47:46 AM,8411,1251,18.9,42,1003.2,
13/02/2024 3:48:46 AM,8412,1250,19,42,1003.2,
13/02/2024 3:49:46 AM,8413,1246,19,42,1003.2,
13/02/2024 3:50:46 AM,8414,1262,19.1,42,1003.2,
13/02/2024 3:51:46 AM,8415,1259,19.1,42,1003.2,
13/02/2024 3:52:46 AM,8416,1277,19.1,42,1003.2,
13/02/2024 3:53:46 AM,8417,1245,19.1,42,1003.2,
13/02/2024 3:54:46 AM,8418,1239,19.1,42,1003.2,
13/02/2024 3:55:46 AM,8419,1212,19,42,1003.2,
13/02/2024 3:56:46 AM,8420,1188,19,41,1003.2,
13/02/2024 3:57:46 AM,8421,1177,19,41,1003.1,
13/02/2024 3:58:46 AM,8422,1161,19,41,1003.2,
13/02/2024 3:59:46 AM,8423,1142,18.9,41,1003.2,
13/02/2024 4:00:46 AM,8424,1113,18.9,41,1003.1,
13/02/2024 4:01:46 AM,8425,1092,18.9,41,1003.2,
13/02/2024 4:02:46 AM,8426,1099,18.9,41,1003.1,
13/02/2024 4:03:46 AM,8427,1114,18.9,41,1003.1,
13/02/2024 4:04:46 AM,8428,1118,18.9,41,1003.1,
13/02/2024 4:05:46 AM,8429,1111,18.9,41,1003.2,
13/02/2024 4:06:46 AM,8430,1130,18.9,41,1003.1,
13/02/2024 4:07:46 AM,8431,1135,18.9,41,1003.2,
13/02/2024 4:08:46 AM,8432,1137,18.9,41,1003.2,
13/02/2024 4:09:46 AM,8433,1167,18.9,41,1003.2,
13/02/2024 4:10:46 AM,8434,1195,18.9,41,1003.2,
13/02/2024 4:11:46 AM,8435,1200,18.9,41,1003.2,
13/02/2024 4:12:46 AM,8436,1221,18.9,41,1003.3,
13/02/2024 4:13:46 AM,8437,1212,19,41,1003.3,
13/02/2024 4:14:46 AM,8438,1221,19,41,1003.3,
13/02/2024 4:15:46 AM,8439,1225,19,41,1003.4,
13/02/2024 4:16:46 AM,8440,1224,19,41,1003.4,
13/02/2024 4:17:46 AM,8441,1207,19,41,1003.4,
13/02/2024 4:18:46 AM,8442,1165,18.9,41,1003.5,
13/02/2024 4:19:46 AM,8443,1135,18.9,41,1003.5,
13/02/2024 4:20:46 AM,8444,1102,18.9,41,1003.5,
13/02/2024 4:21:46 AM,8445,1091,18.9,41,1003.5,
13/02/2024 4:22:46 AM,8446,1084,18.9,41,1003.5,
13/02/2024 4:23:46 AM,8447,1082,18.9,41,1003.5,
13/02/2024 4:24:46 AM,8448,1090,18.9,41,1003.4,
13/02/2024 4:25:46 AM,8449,1111,18.9,41,1003.4,
13/02/2024 4:26:46 AM,8450,1104,18.9,41,1003.4,
13/02/2024 4:27:46 AM,8451,1129,18.9,41,1003.5,
13/02/2024 4:28:46 AM,8452,1114,18.8,41,1003.4,
13/02/2024 4:29:46 AM,8453,1129,18.9,41,1003.4,
13/02/2024 4:30:46 AM,8454,1137,18.9,41,1003.4,
13/02/2024 4:31:46 AM,8455,1162,18.9,42,1003.4,
13/02/2024 4:32:46 AM,8456,1183,18.9,42,1003.4,
13/02/2024 4:33:46 AM,8457,1212,19,42,1003.4,
13/02/2024 4:34:46 AM,8458,1208,19,42,1003.4,
13/02/2024 4:35:46 AM,8459,1211,19,42,1003.4,
13/02/2024 4:36:46 AM,8460,1230,19.1,42,1003.3,
13/02/2024 4:37:46 AM,8461,1227,19.1,42,1003.3,
13/02/2024 4:38:46 AM,8462,1219,19,42,1003.4,
13/02/2024 4:39:46 AM,8463,1216,19.1,42,1003.4,
13/02/2024 4:40:46 AM,8464,1184,19.1,42,1003.3,
13/02/2024 4:41:46 AM,8465,1178,19.1,42,1003.3,
13/02/2024 4:42:46 AM,8466,1180,19.1,42,1003.3,
13/02/2024 4:43:46 AM,8467,1149,19,42,1003.2,
13/02/2024 4:44:46 AM,8468,1144,19,42,1003.1,
13/02/2024 4:45:46 AM,8469,1140,19,41,1003.1,
13/02/2024 4:46:46 AM,8470,1130,19,41,1003.1,
13/02/2024 4:47:46 AM,8471,1136,18.9,41,1003.1,
13/02/2024 4:48:46 AM,8472,1141,19,41,1003,
13/02/2024 4:49:46 AM,8473,1125,18.9,41,1002.9,
13/02/2024 4:50:46 AM,8474,1112,18.9,41,1002.9,
13/02/2024 4:51:46 AM,8475,1127,18.9,41,1002.8,
13/02/2024 4:52:46 AM,8476,1131,18.9,41,1002.8,
13/02/2024 4:53:46 AM,8477,1146,18.9,41,1002.8,
13/02/2024 4:54:46 AM,8478,1153,18.9,42,1003,
13/02/2024 4:55:46 AM,8479,1169,19,42,1003,
13/02/2024 4:56:46 AM,8480,1181,19,42,1003,
13/02/2024 4:57:46 AM,8481,1202,19,42,1003,
13/02/2024 4:58:46 AM,8482,1214,19.1,42,1002.9,
13/02/2024 4:59:46 AM,8483,1228,19.1,42,1003,
13/02/2024 5:00:46 AM,8484,1228,19.1,42,1002.9,
13/02/2024 5:01:46 AM,8485,1217,19.1,42,1002.9,
13/02/2024 5:02:46 AM,8486,1202,19.1,41,1002.9,
13/02/2024 5:03:46 AM,8487,1192,19,41,1002.9,
13/02/2024 5:04:46 AM,8488,1141,19,41,1002.9,
13/02/2024 5:05:46 AM,8489,1135,19,41,1002.9,
13/02/2024 5:06:46 AM,8490,1096,19,41,1002.9,
13/02/2024 5:07:46 AM,8491,1089,18.9,41,1002.8,
13/02/2024 5:08:46 AM,8492,1058,18.9,41,1002.8,
13/02/2024 5:09:46 AM,8493,1055,18.9,41,1002.8,
13/02/2024 5:10:46 AM,8494,1065,18.9,41,1002.8,
13/02/2024 5:11:46 AM,8495,1072,18.9,41,1002.7,
13/02/2024 5:12:46 AM,8496,1082,18.9,41,1002.8,
13/02/2024 5:13:46 AM,8497,1095,18.9,41,1002.8,
13/02/2024 5:14:46 AM,8498,1071,18.9,41,1002.8,
13/02/2024 5:15:46 AM,8499,1096,18.9,41,1002.8,
13/02/2024 5:16:46 AM,8500,1122,18.9,41,1002.8,
13/02/2024 5:17:46 AM,8501,1141,18.9,41,1002.9,
13/02/2024 5:18:46 AM,8502,1166,18.9,41,1002.8,
13/02/2024 5:19:46 AM,8503,1177,18.9,41,1002.8,
13/02/2024 5:20:46 AM,8504,1185,19,41,1002.9,
13/02/2024 5:21:46 AM,8505,1182,19,41,1002.8,
13/02/2024 5:22:46 AM,8506,1212,19,41,1002.9,
13/02/2024 5:23:46 AM,8507,1190,18.9,41,1002.8,
13/02/2024 5:24:46 AM,8508,1179,18.9,41,1002.8,
13/02/2024 5:25:46 AM,8509,1120,18.9,41,1002.8,
13/02/2024 5:26:46 AM,8510,1090,18.9,41,1002.8,
13/02/2024 5:27:46 AM,8511,1054,18.9,41,1002.8,
13/02/2024 5:28:46 AM,8512,1041,18.9,41,1002.7,
13/02/2024 5:29:46 AM,8513,1038,18.9,41,1002.6,
13/02/2024 5:30:46 AM,8514,1024,18.9,41,1002.5,
13/02/2024 5:31:46 AM,8515,1044,18.9,41,1002.4,
13/02/2024 5:32:46 AM,8516,1028,18.8,41,1002.2,
13/02/2024 5:33:46 AM,8517,1040,18.8,41,1002.1,
13/02/2024 5:34:46 AM,8518,1050,18.8,41,1002.1,
